,train_loss,val_loss,train_IoU,val_IoU
0,0.10600193788607916,0.11556276269257068,0.41017678928231666,0.2773137092590332
1,0.06251979242596362,0.0927323628216982,0.7003283427821265,0.4732756197452545
2,0.0507484851198064,0.04592419303953647,0.7454991009500291,0.770819503068924
3,0.04401095522981551,0.037714341282844545,0.7772478659947714,0.8079415619373321
4,0.03726104573450155,0.039471558574587104,0.8101573361290826,0.8224029809236526
5,0.03246931527844733,0.035683260578662154,0.8305044988791148,0.8142727464437485
6,0.03036289895988173,0.03907301425933838,0.8424096518092685,0.8057111203670502
7,0.026478816035928,0.03054086989723146,0.8624571757184134,0.8355567455291748
8,0.024454100559362108,0.0251281198579818,0.871546036336157,0.8694751352071762
9,0.023240471688202684,0.025210494361817836,0.8761353880167008,0.8694529384374619
10,0.022938727411544985,0.025093128718435765,0.8776975161499447,0.8729854673147202
11,0.02182528633210394,0.02631530137732625,0.8834310875998603,0.8682744443416596
12,0.02122895703651011,0.02373059866949916,0.8856448206636641,0.8775626063346863
13,0.020695924976219734,0.024976500449702142,0.8873295482661989,0.8599713027477265
14,0.019846774477304683,0.028351058484986424,0.8918143729368846,0.8555578202009201
15,0.019890867163323694,0.02397214383818209,0.8898955666356616,0.8651904821395874
16,0.019894204086934528,0.022391582280397414,0.890892540746265,0.8799115926027298
17,0.018878377265193397,0.0218555448576808,0.8955982787741555,0.8773471742868424
18,0.018919297297381694,0.022357598785310982,0.8956635740068224,0.8823218166828155
19,0.018512581806215976,0.03492922438308597,0.8978522280852,0.8221241593360901
20,0.017844144068658353,0.02518470771610737,0.900985938972897,0.8772052586078644
21,0.01778600880255302,0.024115839274600148,0.9003316187196307,0.8812283635139465
22,0.01714968984015286,0.021741465106606482,0.903675475385454,0.8861254900693893
23,0.016648720370398627,0.025641002180054783,0.9066193997859955,0.8643474757671357
24,0.016072862750540175,0.024906378146260975,0.9092096971140967,0.8796440362930298
25,0.016002216671283046,0.02547039296478033,0.9100052932898204,0.879341983795166
26,0.017007368461539347,0.022590499883517624,0.904054711262385,0.8820460647344589
27,0.015729793782035508,0.023994484078139068,0.9111556669076284,0.8766130834817887
28,0.015606919065531757,0.02356041083112359,0.9117545869615343,0.8843457877635956
29,0.014988286720795763,0.023178822034969924,0.9146251678466797,0.8832698702812195
30,0.015514976572659281,0.024742861185222863,0.9122627973556519,0.8801051944494247
31,0.015204024821933773,0.024221679847687482,0.913819569349289,0.8814811408519745
32,0.014410950652220183,0.022522304905578494,0.9178301894002491,0.8862931817770004
33,0.013459102602468596,0.02442901097238064,0.9228493657377032,0.8814723819494248
34,0.013148136017844082,0.028860506089404225,0.924459954433971,0.8786970883607864
35,0.014252250527756081,0.02840878739953041,0.9187490224838257,0.8650955110788345
36,0.013845956858454479,0.02443086989223957,0.9207115272680918,0.8803839772939682
37,0.012442539803062876,0.024526890181005002,0.928050449821684,0.8852977573871612
38,0.011966677160105771,0.02591448649764061,0.9307402948538462,0.8839304864406585
39,0.011464728073527415,0.028627678146585823,0.9334575653076171,0.8817993134260178
40,0.011648663795656627,0.0260200597345829,0.9324189537101322,0.8844966351985931
41,0.010863707659559118,0.028225242160260677,0.9369050330585904,0.8799340575933456
42,0.010523198131057952,0.031002448964864017,0.9390856875313653,0.8752366453409195
43,0.012290772687022885,0.027767625264823438,0.9298200928502612,0.8778625875711441
44,0.009954120883614652,0.02967768986709416,0.9421918402115504,0.878288397192955
45,0.009720699747817384,0.029882699111476542,0.9435835225714577,0.8770878553390503
46,0.009416812929945688,0.02765012551099062,0.9449047419759963,0.8812868565320968
47,0.008952308422885835,0.03388488385826349,0.9476997892061869,0.8723408132791519
48,0.008361335310878026,0.03409515297971666,0.9511729243728849,0.8700556367635727
49,0.008763207415015333,0.030353104835376142,0.9490069011847179,0.8777655184268951
